ticket_id,purchase_date,visit_date,price,ticket_status,customer_id,attraction_id
17158,2024-04-25,2024-04-28,145.87,active,395,429
17159,2024-02-14,2024-03-27,446.66,used,154,433
17160,2024-01-29,2024-02-24,138.6,cancelled,432,318
17161,2024-07-03,2024-08-12,490.26,used,1,450
17162,2024-01-22,2024-03-02,233.33,used,32,240
17163,2024-05-05,2024-05-21,292.91,used,112,168
17164,2024-02-28,2024-04-18,31.82,cancelled,4,462
17165,2024-10-24,2024-11-06,339.0,active,267,214
17166,2024-09-19,2024-11-12,135.33,cancelled,269,351
17167,2024-06-14,2024-07-21,51.64,used,354,197
17168,2024-05-04,2024-06-29,208.45,cancelled,366,200
17169,2024-04-28,2024-06-05,52.16,cancelled,295,26
17170,2024-01-22,2024-02-29,76.45,cancelled,1,455
17171,2024-09-01,2024-09-16,321.43,active,266,303
17172,2024-06-30,2024-07-08,150.55,active,315,251
17173,2024-04-14,2024-05-02,451.34,cancelled,201,17
17174,2024-08-19,2024-10-02,443.18,used,387,376
17175,2024-09-06,2024-09-27,159.33,active,249,327
17176,2024-07-04,2024-09-02,361.19,cancelled,337,219
17177,2024-10-07,2024-10-09,161.5,used,255,479
17178,2024-10-20,2024-10-24,394.85,active,45,415
17179,2024-04-07,2024-05-13,399.6,cancelled,186,296
17180,2024-08-15,2024-09-28,279.67,active,297,454
17181,2024-02-16,2024-03-03,318.89,active,61,498
17182,2024-09-06,2024-09-10,375.94,cancelled,432,151
17183,2024-07-18,2024-08-12,303.06,active,499,417
17184,2024-05-12,2024-06-24,247.6,used,343,290
17185,2024-04-11,2024-06-07,264.76,active,201,306
17186,2024-05-16,2024-06-19,64.35,cancelled,127,375
17187,2024-07-10,2024-07-19,303.02,used,378,440
17188,2024-05-22,2024-07-02,47.66,cancelled,16,179
17189,2024-05-28,2024-06-19,131.4,used,69,452
17190,2024-02-25,2024-03-15,365.81,cancelled,124,420
17191,2024-02-13,2024-03-29,461.86,cancelled,210,179
17192,2024-02-28,2024-04-04,446.82,cancelled,396,471
17193,2024-05-10,2024-05-12,115.14,cancelled,453,423
17194,2024-05-13,2024-05-16,86.95,cancelled,424,47
17195,2024-08-09,2024-09-11,253.97,cancelled,327,112
17196,2024-04-18,2024-04-30,202.25,active,10,12
17197,2024-04-25,2024-06-07,431.9,used,261,315
17198,2024-05-16,2024-06-16,82.17,active,429,170
17199,2024-07-08,2024-07-15,174.14,active,54,302
17200,2024-09-27,2024-11-15,113.68,cancelled,73,110
17201,2024-01-15,2024-02-19,58.61,cancelled,237,73
17202,2024-07-22,2024-07-24,470.26,used,221,46
17203,2024-03-05,2024-03-23,81.8,active,159,133
17204,2024-02-08,2024-03-01,209.16,cancelled,70,433
17205,2024-01-31,2024-03-23,246.37,used,348,454
17206,2024-10-18,2024-11-27,324.91,used,293,355
17207,2024-05-22,2024-07-16,400.81,active,408,468
17208,2024-03-02,2024-04-17,267.71,cancelled,296,437
17209,2024-03-30,2024-04-24,223.57,cancelled,117,387
17210,2024-07-14,2024-08-12,140.91,cancelled,336,213
17211,2024-07-07,2024-08-03,496.79,active,16,407
17212,2024-03-25,2024-05-20,375.77,cancelled,176,387
17213,2024-09-08,2024-09-10,127.14,cancelled,458,489
17214,2024-04-08,2024-05-01,378.6,active,139,61
17215,2024-08-31,2024-09-25,48.41,cancelled,455,353
17216,2024-09-24,2024-10-26,208.8,cancelled,312,125
17217,2024-08-02,2024-09-18,285.09,cancelled,64,475
17218,2024-07-02,2024-07-14,41.25,cancelled,158,193
17219,2024-05-05,2024-07-04,156.55,used,240,132
17220,2024-02-23,2024-03-17,429.27,used,448,101
17221,2024-04-21,2024-05-11,346.46,cancelled,63,314
17222,2024-01-19,2024-01-25,104.94,active,92,297
17223,2024-02-03,2024-02-23,116.47,cancelled,133,492
17224,2024-03-15,2024-05-04,45.93,used,133,257
17225,2024-01-30,2024-02-04,181.08,cancelled,235,85
17226,2024-01-30,2024-02-22,204.74,active,88,234
17227,2024-02-10,2024-03-20,86.34,used,323,282
17228,2024-01-10,2024-02-09,198.58,active,335,28
17229,2024-10-19,2024-11-13,239.56,cancelled,121,458
17230,2024-04-15,2024-06-11,269.93,cancelled,483,270
17231,2024-01-05,2024-02-02,290.2,used,476,121
17232,2024-04-11,2024-05-15,81.74,cancelled,248,261
17233,2024-02-10,2024-03-25,484.6,used,78,101
17234,2024-06-22,2024-07-04,288.1,cancelled,55,183
17235,2024-02-19,2024-03-03,227.8,cancelled,87,259
17236,2024-09-12,2024-09-19,487.93,active,13,92
17237,2024-04-17,2024-06-11,397.95,used,439,232
17238,2024-01-09,2024-01-27,126.11,active,150,182
17239,2024-07-08,2024-07-13,215.64,cancelled,263,490
17240,2024-09-15,2024-11-03,136.3,cancelled,313,500
17241,2024-08-14,2024-09-27,397.16,active,21,190
17242,2024-08-25,2024-09-15,147.4,cancelled,280,415
17243,2024-02-09,2024-02-17,56.28,cancelled,8,316
17244,2024-10-13,2024-10-19,216.55,cancelled,449,5
17245,2024-10-06,2024-11-12,284.28,cancelled,494,309
17246,2024-02-25,2024-04-11,76.46,cancelled,58,154
17247,2024-09-04,2024-09-11,147.76,cancelled,347,152
17248,2024-01-17,2024-01-24,396.26,active,174,418
17249,2024-05-25,2024-05-27,455.72,active,101,479
17250,2024-06-23,2024-08-02,475.98,cancelled,29,32
17251,2024-08-23,2024-08-26,177.6,active,9,318
17252,2024-08-07,2024-10-03,84.49,used,229,43
17253,2024-10-09,2024-11-05,300.81,used,275,450
17254,2024-04-11,2024-04-15,73.39,used,217,91
17255,2024-07-26,2024-07-30,313.47,used,376,319
17256,2024-03-15,2024-05-11,364.0,used,348,158
17257,2024-07-08,2024-07-24,245.54,used,387,331
17258,2024-07-24,2024-09-02,417.11,cancelled,85,203
17259,2024-01-30,2024-03-16,213.3,active,288,421
17260,2024-01-10,2024-01-30,76.93,cancelled,323,192
17261,2024-10-11,2024-11-15,342.94,active,22,122
17262,2024-04-24,2024-05-16,44.53,active,228,197
17263,2024-07-20,2024-07-23,36.21,cancelled,445,161
17264,2024-06-16,2024-06-20,120.13,used,348,225
17265,2024-02-11,2024-02-12,488.54,cancelled,333,425
17266,2024-09-09,2024-09-22,393.2,used,127,221
17267,2024-08-17,2024-10-10,470.38,active,128,357
17268,2024-02-10,2024-02-14,466.33,active,365,16
17269,2024-05-28,2024-07-27,189.61,cancelled,238,182
17270,2024-02-23,2024-03-10,34.67,active,6,432
17271,2024-09-12,2024-09-27,30.81,cancelled,40,193
17272,2024-04-12,2024-05-01,260.38,active,11,391
17273,2024-06-22,2024-06-24,84.57,used,392,86
17274,2024-06-18,2024-07-30,230.42,used,494,400
17275,2024-03-29,2024-04-26,60.04,cancelled,163,273
17276,2024-06-07,2024-07-27,136.35,used,58,359
17277,2024-03-24,2024-04-25,111.26,used,288,184
17278,2024-10-05,2024-11-17,90.34,active,153,270
17279,2024-03-19,2024-03-29,271.89,active,440,405
17280,2024-09-17,2024-10-09,234.99,active,339,445
17281,2024-04-18,2024-05-13,102.0,cancelled,43,210
17282,2024-02-23,2024-04-14,140.0,cancelled,174,410
17283,2024-01-02,2024-01-12,169.02,cancelled,373,484
17284,2024-06-24,2024-08-19,447.25,active,173,201
17285,2024-09-20,2024-10-19,470.86,cancelled,27,269
17286,2024-10-01,2024-10-04,208.1,active,180,437
17287,2024-09-02,2024-10-23,88.24,cancelled,258,421
17288,2024-10-08,2024-10-18,40.79,used,157,48
17289,2024-05-02,2024-06-01,467.08,cancelled,433,89
17290,2024-10-06,2024-10-18,315.25,active,225,43
17291,2024-07-23,2024-09-21,156.16,active,322,206
17292,2024-06-20,2024-08-19,407.49,cancelled,475,31
17293,2024-01-31,2024-03-22,217.06,used,39,390
17294,2024-02-09,2024-04-01,436.27,active,447,85
17295,2024-01-28,2024-03-24,431.25,active,87,75
17296,2024-02-24,2024-04-13,85.63,cancelled,455,402
17297,2024-06-06,2024-07-27,402.8,active,122,269
17298,2024-08-23,2024-10-14,169.49,used,260,293
17299,2024-04-26,2024-06-14,330.35,cancelled,472,260
17300,2024-01-08,2024-02-22,81.66,used,24,289
17301,2024-02-23,2024-03-08,199.31,cancelled,240,362
17302,2024-10-14,2024-12-03,63.87,used,357,137
17303,2024-04-02,2024-05-24,416.15,used,404,41
17304,2024-06-11,2024-07-30,245.76,cancelled,310,192
17305,2024-03-08,2024-05-03,78.79,used,207,409
17306,2024-01-03,2024-01-25,318.16,cancelled,290,84
17307,2024-07-26,2024-08-03,73.0,cancelled,153,425
17308,2024-05-28,2024-07-14,461.81,cancelled,344,212
17309,2024-02-25,2024-04-10,410.36,cancelled,400,137
17310,2024-04-12,2024-05-01,26.29,active,41,119
17311,2024-07-31,2024-09-29,260.19,cancelled,157,439
17312,2024-07-08,2024-08-07,405.8,used,360,357
17313,2024-07-04,2024-07-15,125.63,used,386,263
17314,2024-08-27,2024-09-05,299.65,used,187,2
17315,2024-06-28,2024-08-20,195.09,active,144,36
17316,2024-02-20,2024-02-21,269.36,cancelled,444,45
17317,2024-06-15,2024-07-05,25.0,cancelled,289,87
17318,2024-03-29,2024-05-08,467.43,cancelled,100,149
17319,2024-07-28,2024-08-23,100.59,used,82,188
17320,2024-05-30,2024-07-05,127.43,used,407,190
17321,2024-06-11,2024-07-11,109.73,active,154,266
17322,2024-07-10,2024-08-31,454.3,used,339,5
17323,2024-01-25,2024-02-04,139.83,active,312,372
17324,2024-08-24,2024-09-04,305.63,used,351,234
17325,2024-10-02,2024-11-28,95.8,used,194,41
17326,2024-10-20,2024-11-22,85.66,cancelled,168,320
17327,2024-01-13,2024-01-31,39.88,active,28,292
17328,2024-06-05,2024-07-31,125.11,used,59,6
17329,2024-03-18,2024-05-10,132.15,active,55,402
17330,2024-04-10,2024-04-14,376.2,active,126,72
17331,2024-07-18,2024-08-03,138.59,cancelled,283,210
17332,2024-09-20,2024-10-10,304.16,used,214,272
17333,2024-07-26,2024-08-26,116.43,used,377,263
17334,2024-03-04,2024-04-29,190.65,active,462,293
17335,2024-02-14,2024-02-26,100.8,active,308,8
17336,2024-05-10,2024-05-23,355.47,cancelled,464,206
17337,2024-01-17,2024-03-16,172.02,cancelled,29,138
17338,2024-05-01,2024-05-28,398.73,cancelled,156,358
17339,2024-05-10,2024-05-27,367.7,cancelled,416,195
17340,2024-05-13,2024-06-02,86.08,active,367,39
17341,2024-01-08,2024-02-04,232.65,cancelled,313,327
17342,2024-01-23,2024-02-16,120.21,active,118,88
17343,2024-07-28,2024-09-16,446.43,cancelled,46,444
17344,2024-06-22,2024-06-29,323.51,cancelled,237,53
17345,2024-01-17,2024-02-03,29.48,used,142,477
17346,2024-08-07,2024-08-24,384.78,used,118,273
17347,2024-10-22,2024-11-27,298.13,active,265,159
17348,2024-01-20,2024-01-25,476.03,cancelled,132,378
17349,2024-09-05,2024-10-12,41.94,cancelled,469,337
17350,2024-06-22,2024-08-02,256.99,cancelled,113,167
17351,2024-09-16,2024-09-20,179.53,used,57,221
17352,2024-05-04,2024-05-11,265.44,cancelled,82,464
17353,2024-08-15,2024-10-14,191.46,active,212,338
17354,2024-10-16,2024-12-09,492.65,active,53,172
17355,2024-04-07,2024-05-17,334.16,cancelled,467,8
17356,2024-06-15,2024-08-13,31.29,used,494,364
17357,2024-09-04,2024-10-20,359.67,used,393,258
17358,2024-03-04,2024-04-23,474.46,used,315,430
17359,2024-10-02,2024-11-17,292.58,active,347,324
17360,2024-04-29,2024-06-28,35.66,active,452,304
17361,2024-04-30,2024-05-31,191.67,cancelled,341,425
17362,2024-09-18,2024-09-25,392.43,cancelled,1,354
17363,2024-02-21,2024-04-15,85.26,used,12,313
17364,2024-10-26,2024-12-11,156.57,cancelled,166,450
17365,2024-08-24,2024-08-29,278.75,active,131,59
17366,2024-02-01,2024-02-13,432.77,active,224,61
17367,2024-07-17,2024-08-23,67.26,cancelled,279,392
17368,2024-06-19,2024-07-03,219.57,active,30,213
17369,2024-09-12,2024-09-14,244.97,used,447,302
17370,2024-07-12,2024-08-12,490.71,active,167,363
17371,2024-09-27,2024-11-06,78.98,active,244,413
17372,2024-02-23,2024-03-25,251.07,active,204,276
17373,2024-06-16,2024-08-01,477.04,cancelled,254,274
17374,2024-02-06,2024-02-10,397.2,cancelled,66,258
17375,2024-05-28,2024-06-02,216.48,cancelled,354,283
17376,2024-08-05,2024-09-26,132.18,cancelled,492,183
17377,2024-07-09,2024-07-18,338.01,used,235,194
17378,2024-09-05,2024-10-10,230.49,cancelled,483,2
17379,2024-06-13,2024-08-10,375.66,active,467,42
17380,2024-08-04,2024-09-16,379.51,used,306,459
17381,2024-02-17,2024-02-23,457.44,active,148,11
17382,2024-06-11,2024-06-21,388.34,active,218,493
17383,2024-07-29,2024-09-10,473.21,used,292,485
17384,2024-08-16,2024-09-12,267.83,cancelled,403,293
17385,2024-01-06,2024-01-10,493.47,cancelled,90,258
17386,2024-03-01,2024-03-27,414.44,active,134,59
17387,2024-05-04,2024-06-05,303.31,cancelled,329,218
17388,2024-05-18,2024-06-30,39.98,cancelled,494,449
17389,2024-09-03,2024-09-06,121.19,active,157,49
17390,2024-01-02,2024-01-18,53.7,active,38,190
17391,2024-07-01,2024-08-02,381.1,used,28,36
17392,2024-10-02,2024-10-17,25.89,cancelled,338,242
17393,2024-09-16,2024-10-06,313.97,active,259,93
17394,2024-05-08,2024-05-31,200.97,cancelled,430,362
17395,2024-05-28,2024-07-26,130.91,active,13,62
17396,2024-04-10,2024-04-13,92.5,active,101,292
17397,2024-05-07,2024-06-18,186.8,active,127,192
17398,2024-08-18,2024-08-24,131.88,active,392,287
17399,2024-05-13,2024-07-11,140.93,active,321,240
17400,2024-10-09,2024-10-14,82.78,active,306,200
17401,2024-06-09,2024-07-20,418.93,cancelled,246,119
17402,2024-07-08,2024-09-05,60.9,cancelled,481,148
17403,2024-10-17,2024-11-11,43.09,used,222,32
17404,2024-08-17,2024-10-02,495.84,used,137,249
17405,2024-02-16,2024-02-26,150.77,used,375,378
17406,2024-07-26,2024-09-06,413.15,cancelled,113,135
17407,2024-09-26,2024-10-17,162.1,used,175,55
17408,2024-06-17,2024-08-10,254.86,cancelled,429,22
17409,2024-01-13,2024-02-03,424.3,active,76,217
17410,2024-10-26,2024-11-26,325.37,used,27,223
17411,2024-04-28,2024-06-15,452.48,active,225,429
17412,2024-09-23,2024-11-03,94.35,cancelled,47,384
17413,2024-01-21,2024-03-01,181.57,active,256,284
17414,2024-05-04,2024-06-30,363.94,active,92,274
17415,2024-06-19,2024-07-29,366.66,used,422,288
17416,2024-04-27,2024-06-24,145.64,active,39,219
17417,2024-02-09,2024-03-25,46.7,used,178,47
17418,2024-06-09,2024-07-21,65.05,cancelled,77,478
17419,2024-03-28,2024-04-08,219.33,cancelled,395,101
17420,2024-07-13,2024-08-31,182.88,cancelled,118,419
17421,2024-05-20,2024-07-06,440.12,cancelled,198,434
17422,2024-01-25,2024-02-16,92.14,active,370,468
17423,2024-06-03,2024-07-08,281.56,used,75,195
17424,2024-08-26,2024-10-09,308.66,cancelled,99,411
17425,2024-09-15,2024-10-18,199.59,used,258,206
17426,2024-10-22,2024-11-10,440.76,cancelled,153,427
17427,2024-09-20,2024-11-15,459.78,active,271,272
17428,2024-03-11,2024-04-19,313.24,cancelled,240,274
17429,2024-01-04,2024-03-02,388.25,used,215,51
17430,2024-07-04,2024-07-21,191.61,cancelled,378,5
17431,2024-08-06,2024-08-13,460.94,used,27,14
17432,2024-02-11,2024-02-25,218.41,active,76,95
17433,2024-01-05,2024-01-10,222.16,used,229,202
17434,2024-02-23,2024-03-10,214.34,cancelled,229,94
17435,2024-06-18,2024-07-26,282.95,used,196,279
17436,2024-05-18,2024-05-30,409.39,cancelled,88,67
17437,2024-09-19,2024-11-16,478.73,cancelled,163,107
17438,2024-06-13,2024-08-05,140.66,active,134,126
17439,2024-01-19,2024-01-26,326.47,cancelled,129,92
17440,2024-07-21,2024-09-16,439.39,active,205,99
17441,2024-03-17,2024-04-07,451.19,active,182,122
17442,2024-02-16,2024-02-19,471.61,used,332,115
17443,2024-01-12,2024-02-16,33.52,used,114,46
17444,2024-01-18,2024-03-08,37.55,used,313,24
17445,2024-05-31,2024-06-29,198.58,cancelled,406,247
17446,2024-08-11,2024-09-19,62.14,active,489,113
17447,2024-06-25,2024-08-01,174.38,cancelled,490,260
17448,2024-05-23,2024-06-19,415.93,cancelled,53,243
17449,2024-03-17,2024-04-19,164.61,active,74,232
17450,2024-02-27,2024-04-07,479.69,active,251,88
17451,2024-06-04,2024-06-10,310.35,cancelled,361,250
17452,2024-10-02,2024-11-25,116.54,active,120,109
17453,2024-01-29,2024-02-26,194.72,cancelled,318,473
17454,2024-08-18,2024-10-07,210.58,active,183,176
17455,2024-03-08,2024-04-23,86.66,cancelled,466,79
17456,2024-03-07,2024-05-05,423.23,cancelled,223,51
17457,2024-09-07,2024-10-07,476.38,active,18,45
17458,2024-03-29,2024-05-03,42.02,used,399,372
17459,2024-06-24,2024-08-08,52.58,active,333,303
17460,2024-05-18,2024-06-22,282.77,cancelled,282,127
17461,2024-04-23,2024-06-08,354.0,active,289,262
17462,2024-10-19,2024-11-16,284.34,used,155,18
17463,2024-07-07,2024-07-16,345.22,cancelled,204,403
17464,2024-05-10,2024-05-12,376.01,used,13,324
17465,2024-06-23,2024-07-19,167.49,active,467,71
17466,2024-01-06,2024-01-10,265.17,cancelled,173,486
17467,2024-01-06,2024-02-27,296.22,used,256,351
17468,2024-04-01,2024-05-03,468.15,active,392,396
17469,2024-08-08,2024-09-22,138.8,cancelled,212,88
17470,2024-03-19,2024-04-27,277.63,active,444,394
17471,2024-03-23,2024-04-14,25.84,active,261,201
17472,2024-06-12,2024-08-07,111.47,active,101,162
17473,2024-10-13,2024-10-31,269.1,used,79,32
17474,2024-10-19,2024-11-05,64.79,used,152,142
17475,2024-08-08,2024-09-23,383.15,active,138,439
17476,2024-04-05,2024-04-25,181.78,cancelled,256,326
17477,2024-10-26,2024-11-25,109.63,active,394,45
17478,2024-05-04,2024-07-01,341.14,cancelled,486,84
17479,2024-02-15,2024-02-22,328.6,active,262,444
17480,2024-03-22,2024-05-04,303.75,cancelled,19,235
17481,2024-05-20,2024-06-03,273.83,used,393,331
17482,2024-08-22,2024-10-15,102.61,active,120,473
17483,2024-03-10,2024-03-16,336.24,used,450,499
17484,2024-03-03,2024-04-25,172.34,used,219,328
17485,2024-08-21,2024-09-06,375.32,used,193,38
17486,2024-01-25,2024-02-24,495.92,used,240,338
17487,2024-10-12,2024-12-07,363.21,used,373,214
17488,2024-06-17,2024-07-29,373.07,used,121,78
17489,2024-05-28,2024-06-24,32.91,cancelled,244,385
17490,2024-01-19,2024-02-11,28.35,active,355,47
17491,2024-02-18,2024-03-28,85.65,active,369,399
17492,2024-07-08,2024-08-10,417.19,cancelled,500,394
17493,2024-04-21,2024-05-17,361.97,active,169,395
17494,2024-02-03,2024-03-04,389.65,cancelled,76,144
17495,2024-06-29,2024-08-10,367.77,used,333,430
17496,2024-03-16,2024-04-10,444.33,used,223,291
17497,2024-04-30,2024-05-19,496.16,active,92,388
17498,2024-03-08,2024-03-19,284.39,used,427,88
17499,2024-02-08,2024-04-08,114.29,active,345,254
17500,2024-04-17,2024-04-29,80.26,active,155,156
17501,2024-10-07,2024-10-26,24.49,active,7,140
17502,2024-06-30,2024-07-14,163.98,used,202,417
17503,2024-04-04,2024-05-27,101.23,cancelled,463,411
17504,2024-03-09,2024-04-11,54.22,active,248,91
17505,2024-05-21,2024-07-10,136.31,used,240,230
17506,2024-03-26,2024-05-09,30.13,cancelled,406,361
17507,2024-05-14,2024-06-02,135.03,used,197,466
17508,2024-03-15,2024-04-25,285.25,active,173,348
17509,2024-07-07,2024-08-13,309.97,cancelled,148,287
17510,2024-03-24,2024-05-11,398.9,used,179,296
17511,2024-07-17,2024-08-10,196.83,cancelled,253,223
17512,2024-10-22,2024-11-08,478.13,active,480,13
17513,2024-01-02,2024-02-04,404.29,cancelled,407,419
17514,2024-08-12,2024-08-18,45.48,active,113,172
17515,2024-02-26,2024-03-23,290.6,active,259,95
17516,2024-05-15,2024-07-02,429.25,used,428,391
17517,2024-07-16,2024-08-29,157.96,used,433,441
17518,2024-07-23,2024-09-18,356.26,cancelled,340,495
17519,2024-06-19,2024-07-15,355.05,active,95,341
17520,2024-01-15,2024-02-16,224.7,active,144,410
17521,2024-06-09,2024-06-15,497.84,active,374,31
17522,2024-10-24,2024-11-20,73.7,active,236,376
17523,2024-04-25,2024-05-14,359.18,used,423,247
17524,2024-06-07,2024-07-17,163.26,cancelled,148,353
17525,2024-06-01,2024-06-12,229.16,cancelled,142,298
17526,2024-06-12,2024-06-27,231.19,active,189,242
17527,2024-06-28,2024-07-16,316.98,active,170,263
17528,2024-08-24,2024-09-13,150.3,active,175,342
17529,2024-01-07,2024-01-19,87.5,cancelled,306,169
17530,2024-02-04,2024-03-23,281.42,used,340,500
17531,2024-10-14,2024-11-22,230.52,used,264,44
17532,2024-02-08,2024-03-04,357.24,used,3,425
17533,2024-09-24,2024-11-02,74.23,cancelled,32,434
17534,2024-09-25,2024-10-24,222.57,cancelled,61,416
17535,2024-07-09,2024-08-08,153.78,active,31,155
17536,2024-09-15,2024-10-28,488.56,cancelled,23,269
17537,2024-01-07,2024-03-03,362.58,used,420,255
17538,2024-09-20,2024-09-30,97.23,cancelled,8,376
17539,2024-05-01,2024-05-21,83.04,used,138,463
17540,2024-08-18,2024-09-20,161.91,used,88,85
17541,2024-09-15,2024-11-05,50.57,used,40,162
17542,2024-07-26,2024-08-07,420.77,used,315,316
17543,2024-04-29,2024-06-16,254.94,cancelled,308,162
17544,2024-03-10,2024-03-13,150.78,active,49,208
17545,2024-01-30,2024-02-18,86.83,used,440,118
17546,2024-09-10,2024-10-04,319.55,cancelled,392,378
17547,2024-09-02,2024-10-17,374.45,cancelled,482,260
17548,2024-06-05,2024-06-30,321.38,used,261,414
17549,2024-06-23,2024-07-23,217.15,active,190,9
17550,2024-06-13,2024-07-14,194.5,cancelled,242,185
17551,2024-04-10,2024-05-28,317.62,active,419,292
17552,2024-02-12,2024-03-18,273.64,cancelled,484,334
17553,2024-02-24,2024-04-04,141.93,used,144,257
17554,2024-05-08,2024-06-04,368.49,active,298,475
17555,2024-02-11,2024-03-27,421.61,cancelled,100,185
17556,2024-09-24,2024-09-28,195.34,active,26,228
17557,2024-07-16,2024-09-07,281.48,cancelled,421,1
17558,2024-06-11,2024-06-28,433.91,used,13,73
17559,2024-05-22,2024-06-09,80.46,active,48,248
17560,2024-04-26,2024-06-14,443.32,used,315,198
17561,2024-03-19,2024-05-05,236.31,active,366,410
17562,2024-07-29,2024-09-03,473.65,cancelled,158,278
17563,2024-07-05,2024-07-08,232.52,active,123,484
17564,2024-06-03,2024-06-12,403.02,active,167,372
17565,2024-06-11,2024-07-29,31.27,used,357,380
17566,2024-01-13,2024-02-06,259.93,cancelled,57,492
17567,2024-01-27,2024-03-20,417.51,used,67,17
17568,2024-09-17,2024-11-13,329.42,active,2,59
17569,2024-02-22,2024-04-20,44.6,active,74,490
17570,2024-07-04,2024-08-06,472.57,cancelled,466,211
17571,2024-01-23,2024-02-11,306.84,used,1,70
17572,2024-03-23,2024-04-13,41.3,active,487,352
17573,2024-01-16,2024-01-24,70.45,cancelled,258,167
17574,2024-06-21,2024-07-02,209.47,used,72,265
17575,2024-03-10,2024-04-11,39.3,cancelled,193,483
17576,2024-03-02,2024-03-11,199.39,active,393,226
17577,2024-10-24,2024-11-25,446.48,active,129,24
17578,2024-04-03,2024-05-02,72.66,cancelled,463,109
17579,2024-01-08,2024-02-28,75.99,active,264,343
17580,2024-05-19,2024-06-26,420.07,active,176,472
17581,2024-05-13,2024-05-16,434.29,cancelled,378,109
17582,2024-07-05,2024-08-17,448.12,active,395,340
17583,2024-10-10,2024-11-12,328.8,cancelled,109,142
17584,2024-06-10,2024-07-12,204.48,used,289,154
17585,2024-08-14,2024-09-16,337.44,used,318,80
17586,2024-07-16,2024-08-30,380.75,cancelled,297,324
17587,2024-02-06,2024-02-12,214.52,cancelled,375,41
17588,2024-07-29,2024-09-12,339.96,used,196,202
17589,2024-04-20,2024-05-02,229.02,active,342,362
17590,2024-02-11,2024-03-15,280.58,cancelled,495,226
17591,2024-09-14,2024-11-06,327.9,used,196,279
17592,2024-03-17,2024-04-05,197.83,cancelled,156,260
17593,2024-06-12,2024-06-18,209.08,active,480,219
17594,2024-04-24,2024-05-16,231.07,used,152,355
17595,2024-09-18,2024-11-06,160.78,active,154,16
17596,2024-06-26,2024-07-14,397.01,used,275,101
17597,2024-04-12,2024-04-20,440.66,active,59,343
17598,2024-06-06,2024-07-06,105.53,active,410,266
17599,2024-01-17,2024-03-13,111.32,used,26,475
17600,2024-06-15,2024-07-07,163.44,active,87,249
17601,2024-05-31,2024-07-29,466.45,active,129,115
17602,2024-03-20,2024-03-21,479.99,cancelled,170,271
17603,2024-03-22,2024-03-24,365.05,used,313,431
17604,2024-01-08,2024-02-19,145.2,active,198,478
17605,2024-08-11,2024-08-18,345.69,active,195,333
17606,2024-08-27,2024-09-23,498.01,used,321,458
17607,2024-09-24,2024-10-18,83.52,cancelled,167,351
17608,2024-03-15,2024-04-23,494.61,cancelled,4,107
17609,2024-02-18,2024-04-18,91.82,active,117,380
17610,2024-03-27,2024-05-14,251.67,cancelled,204,263
17611,2024-06-22,2024-07-16,390.04,used,165,324
17612,2024-03-21,2024-03-26,375.24,used,473,251
17613,2024-10-09,2024-12-02,28.13,active,257,58
17614,2024-01-29,2024-02-19,487.2,active,310,11
17615,2024-05-05,2024-05-09,201.31,cancelled,63,193
17616,2024-09-12,2024-10-25,406.47,active,383,43
17617,2024-06-03,2024-07-10,109.27,cancelled,389,318
17618,2024-01-29,2024-03-20,244.34,active,142,1
17619,2024-02-21,2024-02-23,241.67,cancelled,69,180
17620,2024-01-07,2024-01-16,78.58,active,300,280
17621,2024-06-22,2024-07-30,124.26,cancelled,221,353
17622,2024-01-01,2024-02-26,265.37,active,261,326
17623,2024-03-16,2024-05-09,317.8,active,192,459
17624,2024-04-07,2024-05-28,303.81,used,440,47
17625,2024-03-01,2024-04-03,421.67,used,74,240
17626,2024-05-19,2024-05-31,497.61,cancelled,100,119
17627,2024-02-12,2024-03-13,185.27,active,98,222
17628,2024-04-11,2024-06-05,75.51,used,304,470
17629,2024-07-13,2024-08-24,311.81,used,322,185
17630,2024-06-04,2024-08-01,305.28,active,377,477
17631,2024-08-22,2024-09-27,48.92,cancelled,284,176
17632,2024-06-24,2024-07-26,208.61,used,64,384
17633,2024-08-09,2024-08-21,199.06,active,462,219
17634,2024-05-16,2024-05-18,330.84,cancelled,108,231
17635,2024-04-28,2024-06-04,124.35,active,369,137
17636,2024-07-07,2024-08-22,462.03,used,496,460
17637,2024-05-22,2024-05-29,342.84,cancelled,481,412
17638,2024-10-11,2024-11-08,29.89,cancelled,362,128
17639,2024-08-31,2024-10-01,444.35,active,438,172
17640,2024-05-12,2024-05-22,173.1,active,484,43
17641,2024-08-31,2024-10-11,31.28,active,253,238
17642,2024-09-05,2024-09-17,67.18,cancelled,438,373
17643,2024-08-22,2024-10-04,266.93,cancelled,462,420
17644,2024-09-08,2024-10-25,94.0,used,261,488
17645,2024-03-20,2024-05-09,206.29,active,25,440
17646,2024-04-14,2024-04-20,376.45,active,192,446
17647,2024-05-25,2024-06-27,493.23,active,223,216
17648,2024-03-21,2024-04-11,129.09,used,252,58
17649,2024-10-08,2024-10-22,481.36,active,302,169
17650,2024-04-11,2024-04-12,90.87,used,173,292
17651,2024-06-27,2024-07-09,94.95,cancelled,444,322
17652,2024-04-29,2024-05-06,182.42,cancelled,496,340
17653,2024-02-10,2024-02-13,191.4,active,279,374
